"ZCTA5CE10","Observed_SpRich","ChaoEst_SpRich","RarefiedEst_SpRich","Checklists","Year","Observed_SpDiv","ChaoEst_SpDiv","RarefiedEst_SpDiv","Anxiety_Mood_Hosp","black","median_income","Area"
48504,4,5.81818181818182,4.7918655817204,1,2011,2.81106117444154,3.63735334115341,3.11716408021254,24.77285386,0.683946217,30226,40143395.0945237
48506,71,175.118530499076,7.7800413317539,6,2011,10.7617986304988,11.1247123584406,5.66789861976728,21.1471935,0.094647186,33562,51093524.731949
48507,16,20.4695945945946,6.60576357782502,3,2011,7.17822985421882,7.73621278995713,5.19587681221367,21.90469817,0.212269585,37731,54404564.5059704
48532,1,1,1,1,2011,1,1,1,21.22259207,0.313196692,46510,39803461.7890995
48601,100,110.122404511664,9.10942702535916,19,2011,16.5769789505106,16.8307667277513,6.79573371024796,22.76527083,0.55687311,26751,283642918.054113
48602,46,58.0473339036213,10.3286896399033,3,2011,18.7440926707338,19.9583602036618,8.64479430397335,18.09896024,0.184969512,33559,21014506.6525694
48603,48,62.3687635574837,11.5186404258973,1,2011,24.0425062982635,25.8318574477674,10.1076493731912,12.86039478,0.081832532,50915,47887677.8948513
48609,103,109.2491081621,11.754333775305,19,2011,29.3971444594283,29.6374550353908,10.325576706668,6.562818546,0.006605331,52972,123996753.710045
48610,19,20.5853211009174,8.48045811415185,5,2011,10.1655326224219,11.2324266154093,6.50603987863281,5.684604022,0.001289491,37239,307502079.013434
48611,5,6.84615384615385,5.50580000161597,1,2011,3.96624382901068,5.14178560447199,4.23979151095979,11.05893827,0.001670463,55589,99490938.611456
48613,22,29.8805970149254,11.1507224848725,2,2011,16.4327276297969,20.9310672705356,9.79436956209976,10.8126367,0.000858369,41387,158647818.502918
48617,10,39.7142857142857,11.6504055601028,1,2011,8.53309557943133,26.093565122687,9.66955294366953,7.863167867,0.004088586,38357,361224612.810891
48619,7,10.6666666666667,8.29349788880316,1,2011,6,9.63565783172388,6.97555398772153,0,0,36018,206125676.181282
48622,43,72.898773006135,12.4980910568142,4,2011,27.3071793760807,34.5149860622457,11.266605962869,12.1348411,0.001711263,40016,248909696.810004
48623,52,62.8738697318008,10.7973352162599,4,2011,20.7448819129703,21.7488167307117,9.36209114940207,7.333593161,0.00577809,71117,192829503.865964
48629,117,133.131743215717,8.02764307143379,46,2011,12.0524656950591,12.137837650854,5.77268787692815,11.73325075,0.002170582,34102,215299370.075919
48631,45,48.5527777777778,9.81025057255086,22,2011,16.2052553864915,16.5356436773604,8.30796652962172,10.93431885,0.001509271,54404,88757530.3689086
48634,76,94.0224427480916,11.6498954653281,5,2011,30.0595172586834,32.4918876432133,10.0055415712675,12.45097891,0.001346801,53373,126555364.593972
48635,23,42.0842105263158,13.2560455192034,4,2011,19.7511795429698,35.8576205758408,12.2041027456131,4.137621742,0,29072,156778493.474787
48636,18,77.8697916666667,7.02156593393573,3,2011,7.77029535963341,10.2494192324415,5.4047141230783,0,0,32250,227476997.225491
48640,105,109.049648833781,9.33828528530238,70,2011,16.5421739339366,16.6237445402287,6.84955951120481,12.47413115,0.009380805,49204,270638631.09989
48642,35,47.2419934640523,7.97516326275006,25,2011,10.4271473433903,10.5908586035558,6.23669040921088,8.130801679,0.013804341,58763,297040540.521878
48647,49,53.5261121856867,12.9809867903711,7,2011,32.5206444185414,36.7962953975195,11.7954319739256,7.803080294,0.000449135,31638,370029789.040064
48650,97,100.555003878976,10.9339013457592,35,2011,24.2269686478742,24.4243414326136,9.35158895888401,13.73669468,0.002039984,44327,282550291.215517
48651,66,100.48045112782,13.2300308954408,18,2011,38.0883804397252,43.7376854179649,12.0708542967401,5.677914776,0.00421674,32548,181148317.428314
48652,37,50.2985074626866,14.4131766163542,1,2011,32.0476290049398,49.2308087534701,13.6192756516011,20.61268708,0,40031,141384196.997145
48653,72,84.0225832012678,11.3214344881079,26,2011,26.8149738980963,28.8375314109451,9.36814801742688,9.687019538,0.003041303,37821,700479043.785584
48654,5,6.8,5.93906558,2,2011,4.50320012840204,6.30833387912305,5.30781951401016,5.505091511,0,12576,247212458.842222
48655,22,24.0547945205479,11.3939123452605,4,2011,17.2805416302115,20.6200489946757,10.1049343753648,8.902454985,0.00209958,48498,248582865.232589
48656,28,44.5708812260536,9.92263126673419,9,2011,15.0381651318601,17.1483938151749,8.21874539138705,13.23236171,0.000976086,13282,356368954.000514
48657,17,34.2173913043478,13.6211180124223,1,2011,15.6598840980083,34.6144969892811,12.7541720378579,13.04757633,0.000620964,50580,172935352.441103
48658,48,108.405763239875,5.89212900275536,3,2011,5.45973314969708,5.90153859397285,3.07601510768872,18.87141905,0.000392003,35225,226113822.424602
48659,2,2.33333333333333,2.33331298828125,2,2011,1.88988157484231,2.51984209978993,2.51724193620902,11.06068049,0,40348,206794456.183756
48661,40,43.4891304347826,11.3372875434849,10,2011,22.2514245934475,23.9132908978558,9.82436743757255,8.666769685,0.000938879,38528,694950017.65728
48701,8,8.49969040247678,3.04351147832313,1,2011,2.60687799298828,2.61342131525123,2.37041941066962,14.68570804,0.001417434,43940,122404240.447572
48703,27,34.9742765273312,8.79903871934316,4,2011,12.3142473770318,13.0770957075404,7.30322288547844,9.635642464,0.001529988,30407,124030639.921469
48706,143,151.642550702028,11.5779944666331,114,2011,30.5430912333,30.6281223156825,10.0707214602992,21.63744983,0.008675689,44157,191790618.513072
48708,13,27.7916666666667,7.34868136258303,1,2011,7.63039963006336,9.11533219335171,5.73573612251164,28.57249672,0.028038034,38128,74211224.4015524
48722,1,1,1,1,2011,1,1,1,12.79788434,0.100395497,50322,44748198.5328801
48725,68,78.6655819944411,6.86762308887602,11,2011,8.70004688687215,8.73790859807046,5.39931062994315,9.943368588,0.002417405,42219,106458242.683982
48726,26,37.9014084507042,10.6086956489749,3,2011,15.2636409350908,20.5772727593618,8.50121188289955,10.90320755,0.001948368,40095,329998747.51888
48728,32,73.9842767295598,10.5135905343828,3,2011,17.0742176441755,20.9470324581716,8.61108410037093,0,0,32366,335333125.737233
48729,84,143.966774514684,13.0970579879516,17,2011,41.4476160321227,46.9831320177682,11.7810029057304,2.970027806,0,44512,114656112.164661
48730,176,181.499531316574,13.7853308432385,65,2011,59.4751514077685,59.9525092363094,12.7472975341677,8.702602841,0.002346917,41132,207920783.027931
48731,5,5.24285714285714,3.97119021134593,1,2011,3.02346272507739,3.23535574020966,2.79214031573856,22.25879293,0.000589971,43642,125887118.978835
48732,29,31.4911660777385,9.66139315257502,4,2011,14.8348228361654,15.7328010846665,8.02908913091945,17.13929316,0.012210964,42070,80106329.5889893
48733,17,17.6649350649351,6.90181519214023,3,2011,7.43211601667,7.60620208498408,5.22415547037059,0,0.001691094,44280,129562335.392024
48739,2,2.33333333333333,2.33331298828125,1,2011,1.88988157484231,2.51984209978993,2.51724193620902,5.198405961,0.003680079,33988,253985182.090025
48740,30,33.5986686390533,4.30728700202648,8,2011,3.16076124921617,3.18165716381303,2.29325211092745,6.903723865,0.000792707,35873,201591671.867526
48741,52,68.0027412280702,12.0224311125051,6,2011,27.4055008930674,30.9800309449536,10.602629509809,11.48397282,0.000950119,41860,120894785.743261
48744,25,27.4266666666667,8.66355412940529,1,2011,9.80267455740536,11.3076709498978,5.57826284309776,9.937246306,0.002826701,41618,170742172.578096
48746,43,74.15,14.4281433219776,1,2011,36.130557564179,56.0202397555162,13.6673126997334,9.967128447,0.004640371,46735,212128100.317134
48748,31,38.9012345679012,12.6903621497264,2,2011,23.7561428368225,31.1014366725284,11.5335095925548,16.49415765,0.000588235,35801,123017954.381802
48750,76,147.876075731497,11.033281104904,17,2011,24.887886819492,28.2802748668285,9.40637217248772,12.07629838,0.006353099,30006,278218040.619345
48755,28,34.6818181818182,11.4458496238716,4,2011,19.1117865300162,23.1661746473275,9.91989187454402,7.618849936,0.000953592,39288,151246589.222755
48756,5,5.92857142857143,5.32410582010582,3,2011,4.05652451503777,4.99262742624871,4.23786540480762,11.25416756,0.001063377,26578,206790999.309755
48759,13,16.998761993191,1.82523205619616,1,2011,1.3584879805229,1.3622260882135,1.26336147416805,9.281093167,0.001774098,38705,132924830.320277
48760,2,2,1.16831683168317,1,2011,1.05711772293368,1.06317654088274,1.03837347003506,4.533398964,0.030058651,43959,72620827.6282129
48761,31,33.4244791666667,12.6024154186368,2,2011,23.9318550499719,28.9047137527507,11.3045620592391,5.534107115,0,7861,228812272.541144
48763,37,53.2721598002497,10.4367621455268,9,2011,17.9909939088725,20.0354736313564,8.93689485356542,7.427553113,0.002522068,36607,252832485.815391
48767,103,103.333318860087,7.12065578707733,27,2011,10.0866187550229,10.1095881269359,5.01734923543513,11.320608,0,43607,219273988.539366
48770,2,2.5,2.49999996515414,1,2011,2,3.37500000000171,3.37462165416337,1.688236013,0.00261233,35702,175471986.168015
48806,102,117.998508019396,7.89848593774575,22,2011,11.9854130871986,12.0551256647318,5.75954794468229,11.02136181,0,47727,168077342.709309
48808,43,66.9512195121951,11.1354898087542,7,2011,21.2038499399654,22.6958907687553,9.76981490944654,5.323497818,0.013533835,66030,70079708.355243
48809,49,54.3243997766611,11.468963284554,11,2011,24.0987230378455,25.2930928692067,9.99435271230639,5.26434158,0.001164666,43513,219367348.753693
48819,6,15,8.8358267214442,1,2011,4.47213595499958,9.29141088987804,5.87416866116191,7.391280637,0.00255195,56753,115120579.403282
48820,34,40.3873767258383,9.0659206869428,5,2011,13.1212323609157,13.693259846137,7.14828940225672,6.55875305,0.020498062,70742,171259263.65774
48823,51,63.7601246105919,11.7668344514492,4,2011,25.8677254075405,28.8602129203516,10.3525576151852,4.982058945,0.061226964,35754,58545714.0883449
48825,50,127.791132478632,12.9362029552786,1,2011,30.7589254693483,39.1298652417584,11.8810323990971,2.482029104,0,NA,3278279.54554593
48837,45,55.5390277777778,9.77300323101278,6,2011,16.0780167193201,17.1979615876925,7.46624077554519,8.888096618,0.011530507,64796,207447413.554637
48838,93,101.331855267825,11.7149591296049,66,2011,28.7191609570967,28.9899995997212,10.1341694717234,6.858284174,0.003131696,40444,248903312.218982
48840,87,96.4975796178344,7.15685628650797,19,2011,9.16794518744315,9.2917095507636,4.83666922208679,8.605122022,0.02737696,60461,53334541.6956699
48843,63,94.4581117021277,10.7758760870848,14,2011,21.8209151588674,23.3073791199013,8.75356334899851,12.54669214,0.003266914,67898,239978994.147138
48845,5,5.47368421052632,4.88888888888888,1,2011,4.25454198271392,4.8557205820388,4.18371864133632,0,0,49648,64091668.9129725
48846,47,50.492600422833,11.6276773424216,4,2011,24.9649309960914,26.4169094787212,10.0758757546051,7.145171903,0.005461011,35536,282278099.876876
48847,5,5,4.61274551535423,1,2011,3.88722128373441,4.22119115278725,3.68953911852864,8.163781609,0.00341186,47049,317363850.822681
48848,41,61.1024416135881,11.252380604765,4,2011,21.9772780607399,24.2575782586829,9.81810050053286,9.699215971,0.004558693,63206,183231786.187997
48849,47,58.9933110367893,7.28677260159194,6,2011,8.80624591082131,8.96291110235676,5.1033329480449,3.755988351,0.000842318,37171,217069251.06916
48854,17,27.4827586206897,9.33742014409542,1,2011,11.5132121831777,14.790976114007,7.90729502530343,7.703853043,0.009979164,60155,289203305.080863
48855,33,87.1578947368421,14.0000855005821,2,2011,27.6856038675643,56.2805876207672,13.1157200359393,7.106450854,0.001478395,71093,239164399.186928
48858,49,65.311171415649,10.3309723002983,9,2011,18.3719390425254,19.2610605573896,8.27069944704537,7.670622419,0.025256247,34080,449719539.211296
48864,53,60.9864636209814,11.4350680424613,10,2011,24.272990533204,25.668299594114,10.0530520356212,4.479178246,0.047577221,79311,56210584.6306745
48879,1,1,1,1,2011,1,1,1,9.285834683,0.002745443,53440,490878116.784604
48881,57,68.2225609756098,10.1612224377937,4,2011,19.3063172425439,21.1499865773466,7.6787579603218,4.727620196,0.001967448,54415,145839193.980455
48891,17,17.6294642857143,11.0518314367097,1,2011,14.4531095337646,17.5040816382637,9.80220327043694,11.66165608,0.004950495,893,111844673.220588
48895,48,64.0313501959387,11.3143761048073,10,2011,23.152410282868,25.2377479957987,9.85344128814257,8.767783922,0.006431151,75670,215880889.879554
48906,38,62.9116607773852,10.7385638779684,4,2011,19.5258637167629,21.7252178052031,8.99689564298707,12.74988063,0.125008379,38508,86799662.1917761
48910,102,136.555890850722,12.5485618503281,23,2011,37.2962388518383,38.5009504311657,11.1823109961149,11.50167906,0.15898171,39265,40214304.912544
48912,23,24.1416515973478,3.61521106894538,3,2011,3.2726153425487,3.31664637729101,2.53824121929338,12.23488059,0.132966254,39416,12580006.6905855
48917,33,53.1402359108781,5.66774089341024,4,2011,5.49506377179281,5.69197249775975,3.58777359156925,8.860798216,0.124590358,54513,64230902.4176716
48933,17,29.226213592233,3.8757680329629,2,2011,3.07273991943048,3.16146245214872,2.41829016900939,34.91245577,0.217216117,26661,2028064.23503069
49002,37,40.0550667475728,9.44040465286806,2,2011,14.904416797848,15.6993471102491,7.56118252051314,13.35991488,0.03690713,53428,52858384.4663151
49008,98,98,12.7971784226029,62,2011,38.583964491927,38.7275688711202,11.5627748782499,13.59749553,0.086111858,32638,17453824.5253085
49009,47,51.1466346153846,12.8027930919108,3,2011,30.8809272688253,35.2994150854509,11.5445394963567,10.40519341,0.075062727,59731,269031235.186865
49010,125,139.722975303075,13.5036928331753,29,2011,49.4798370422011,50.5613644169479,12.3473245500895,7.493094647,0.016394389,45071,428169290.939436
49014,41,46.3207843137255,10.7071094518637,3,2011,19.7733968355656,20.9600972504892,9.0349147269946,17.17706434,0.068858922,43969,198841605.230571
49021,10,10.8608695652174,8.91924475219667,1,2011,8.37805419594623,10.7178819804326,7.56472131816795,12.96461221,0.003540962,53631,241259446.66048
49022,50,71.0944725433526,10.5988235665377,5,2011,19.8322905604255,20.9101696999105,8.6826098192837,11.01628005,0.546476278,27009,185163392.150268
49026,14,14.1639344262295,9.59982286310669,8,2011,11.6711397226038,13.0960832601856,8.32141314754969,7.757577676,0.010346379,11725,78559138.3329565
49031,54,82.4313725490196,13.4587401468516,5,2011,36.3297377588507,45.0352972413358,12.3931393981664,4.920207522,0.132005141,41635,308539084.41273
49036,44,54.0723850886717,7.68418939771863,4,2011,9.07933378525287,9.37057063942137,4.87407711086633,15.33861902,0.005670491,39269,427425773.06813
49038,71,86.030524691358,8.7873347810053,4,2011,14.5419318831747,15.0581837464388,6.60959660211092,10.09973431,0.01561524,42153,103886741.455609
49047,44,45.3856054636196,10.9414041360703,4,2011,21.2720625004225,22.5010415724923,9.02051354897997,4.106226998,0.067737705,40877,319565841.619379
49050,10,24.6666666666667,12.9229478085097,3,2011,9.5244063118092,26.5821232251034,12.2660896423316,10.39737168,0.000637755,56894,66241054.082276
49058,55,79.0073606729758,12.8441853492407,6,2011,32.9278576105236,37.5589595274347,11.609894410957,8.736824442,0.001827772,46890,390783011.752807
49060,75,75,9.43110863474091,37,2011,17.6106507925037,17.7146666562346,7.10445314091177,6.017525489,0.007382169,56783,54635357.2517234
49071,25,313,17,1,2011,25,372.003308440893,17,6.774902027,0.012974583,61953,75350145.2273232
49073,15,23.9615384615385,4.97542250735334,1,2011,4.13803249432179,4.36058364172075,3.14344052232731,12.27030818,0,20254,182547685.882064
49079,28,32.1025641025641,12.7650290329944,1,2011,22.4302915353197,29.5734239218203,11.5914627580862,8.042519102,0.012925802,48854,220536772.300209
49083,70,89.9431818181818,13.8748827896849,4,2011,45.105162491074,51.8372493877447,12.894988150207,7.834499885,0.005916326,64890,92519782.7490748
49085,61,75.0526523109244,9.32063991011711,12,2011,15.8102618513026,16.2648615344741,7.65083861868295,7.434805575,0.021620933,59949,67580885.3459209
49090,80,88.5285149632976,10.432182947067,14,2011,21.1698701266917,21.750857278152,8.34879585140299,5.208363577,0.089502386,44852,209691367.217537
49093,9,11.8846153846154,10.1361490845692,3,2011,8.48582603511376,14.0777956481457,9.74802424578938,6.983860163,0.063694952,37045,290137283.252625
49102,27,33.8816287878788,14.2201604408071,1,2011,24.6598696095232,38.3788417566182,13.455038971496,8.439628663,0.040273038,50777,41684106.702092
49103,88,98.554103736089,13.3118980376808,9,2011,43.4272625889395,45.2701786011177,12.195382222525,9.261006326,0.12885274,45522,120146927.307088
49106,110,123.326399722656,12.6339325365618,15,2011,39.523736842175,40.9128159334525,11.3298722427292,10.15991238,0.006936917,48229,44817090.8018257
49107,47,51.303117433414,11.98626967259,6,2011,26.4086484422967,29.7411012263632,10.4647276663655,9.464061135,0.040329452,45785,173129189.992403
49111,1,1,1,1,2011,1,1,1,6.223426031,0.03127618,48190,107195516.364385
49113,45,66.1177430436276,5.12478849073724,3,2011,4.30057666817975,4.35113261400341,2.79103434179371,1.816693855,0.005197505,49760,91810823.1088589
49117,67,83.1289132420091,5.01237423668123,11,2011,5.18838639734543,5.25461854800413,3.5466636858374,5.370025614,0.01312531,47222,54701407.6370291
49120,48,60.4669312169312,8.93894564451982,3,2011,13.7075109440107,14.9679373575831,6.28259937938015,10.52233965,0.059272517,42539,310082013.518528
49125,109,125.953395620222,12.0548756881082,16,2011,35.9705571158452,37.1576260051479,10.1611152737292,2.964869648,0.010052657,44968,37959641.1623545
49127,56,68.0514427625355,11.1518763640988,6,2011,23.604032089741,25.0800599151163,9.65368935478174,7.393490911,0.025027402,64354,47860612.6421757
49128,108,123.035567045147,10.6020860734324,21,2011,25.7730800187746,26.4710067646518,8.61647652356862,11.16374533,0.007911392,43505,111703431.031496
49201,107,119.498970685112,6.42358995181426,67,2011,7.11522833953609,7.15232873408452,3.53785052183961,30.87595939,0.0379588,40760,407524325.342967
49202,6,6,4.42016127068201,2,2011,3.67561213421255,3.85434102721036,3.25223488449454,37.64838548,0.078956093,32008,36160683.15092
49203,89,94.2792210910488,11.7130393317579,22,2011,28.8709806031535,29.4328178650362,10.2222894388001,29.56673914,0.145010713,42614,70158914.6653352
49221,56,64.977886977887,13.0744321608862,9,2011,34.5806049438846,37.692242867014,11.9793594352914,16.63960339,0.02078697,44313,307952784.844633
49228,5,7.66666666666667,6.62734841832281,2,2011,4.32674871092223,6.71781543129264,5.50547480946051,12.69042572,0.002267969,46622,206185637.545922
49229,11,19.5714285714286,9.79398496240602,1,2011,9.1651264205461,14.8738320919752,8.37319381444124,11.6417184,0.000604047,12062,142748869.546585
49230,56,66.5577032243415,7.52978377521683,13,2011,9.10625447518528,9.25602221408624,4.9513679619339,14.10119369,0.001980945,52163,186470902.613882
49232,10,29.7647058823529,10,1,2011,8.32514890264246,17.9251324283003,8.32514890264246,3.143771939,0.002135231,37555,164146172.2454
49234,13,13.4857142857143,10.3350649350649,2,2011,11.9493818897761,14.5468017408307,9.36059474811082,9.631748236,0.00076599,62963,60073000.0081377
49235,55,61.036761487965,11.6845828722576,5,2011,26.5191080562341,28.5031169109767,10.0550425416316,8.29653146,0.003592277,49492,129750527.657862
49236,16,23.963133640553,5.96342963240238,5,2011,5.83939960289095,6.16264063592425,4.19436802215223,10.32058382,0.002500521,56285,97737458.4951726
49237,42,45.4890282131661,11.7242330400857,4,2011,24.3811856983354,26.3057764212617,10.3149630626775,18.52486181,0.004329004,58624,100388100.428767
49238,15,21.1862244897959,7.67120104945694,3,2011,8.27931834645611,9.26306143421534,5.88144049213206,10.07092277,0.001693958,54423,73576850.3286672
49240,139,152.134073076009,11.7848498581301,59,2011,34.1817862411007,34.6635956245141,9.89198979761726,14.8660073,0.009225513,67032,282981445.729258
49248,18,22.1507024265645,6.6550654787583,3,2011,7.67272824817672,8.02584994185418,5.4391091127427,11.75334238,0,54113,85032479.715197
49251,3,3.2,3.199951171875,1,2011,2.87174588749259,3.73620719468251,3.68674155158133,6.463890336,0.003322259,60038,151550992.446307
49256,38,42.9876237623762,7.39080394683171,3,2011,9.06802669450139,9.61264716548399,5.01278371747401,18.1797643,0.004514673,45258,152438647.4863
49259,15,18.1133828996283,4.10471188973279,4,2011,2.93232197806259,3.04055404778288,2.28051146785433,20.00004063,0.001178782,60420,74878445.5046958
49265,88,112.18311235171,11.7250394762796,10,2011,29.5708658928077,30.8397946801958,10.0477954131264,9.309632432,0.001380943,56404,83399823.4750433
49267,5,5,3.18619957698466,1,2011,2.43993027376226,2.47569704938675,2.20332691359364,10.31695683,0.01598063,54831,104377638.522611
49270,42,46.9895178197065,8.30765530408738,6,2011,11.1234149340141,11.7364961282958,5.72050191925711,15.69085272,0.001012658,61042,116956810.32671
49276,3,3,3,2,2011,2.56856760741556,2.86901353301605,2.75440012614592,6.806843868,0,54465,58492729.3502474
49283,19,20.2234042553191,11.2817234136759,4,2011,14.9686220399815,18.8676788296436,9.72553564811427,13.48415069,0.00879397,53793,36026334.6128097
49286,65,72.1953367875648,7.99659411502441,13,2011,11.964758681735,12.2690718077158,5.66266734828699,12.65025448,0.00545909,54188,155668248.959822
49301,122,139.995965030262,13.2719927199045,64,2011,45.0201273886828,45.7710040585391,12.1353800674704,2.787320127,0.00969023,101556,150109769.624476
49302,45,57.1858638743456,13.2429433642991,4,2011,32.0521650140727,37.7669162286482,12.2055042533039,5.959452195,0.004308094,76129,128406417.747158
49304,63,75.236641221374,11.8947817377407,17,2011,28.1980150047792,29.4677695964983,10.4503810894936,14.03968805,0.12094176,25867,343634382.042921
49306,86,96.6605080831409,13.0323528597253,25,2011,38.2933956917956,39.4583460258924,11.8998493205577,6.879317904,0.004592055,74083,52501039.2559289
49307,43,48.9583333333333,13.148030998794,7,2011,30.9471043370719,37.3526250059517,12.0169657211596,7.377020475,0.033317719,25011,359892760.973473
49316,79,82.5997323420074,8.1575044941583,38,2011,12.2874693133722,12.3264824342857,6.53479289946202,3.922796677,0.033181395,65715,149951033.99219
49319,22,26.851,9.54183445060425,3,2011,12.9249064549074,14.961478889621,7.78598013838878,7.191917687,0.004034476,56208,230221083.746786
49321,4,4.22727272727273,4.19708856622048,3,2011,3.21722248732634,3.80890979708824,3.49204947517143,11.0681883,0.046687768,48783,68181925.6175421
49325,15,19.3928571428571,9.50876247420618,1,2011,10.5436537617351,13.5735825274757,7.69046623257188,5.378651336,0.006690685,59100,72637827.3573423
49326,20,24.8890625,5.15133613846486,4,2011,4.41699608640135,4.55264347769848,3.25243320195923,7.683733369,0.000795756,44167,66271007.1356195
49327,13,17.1145833333333,6.13927901769139,2,2011,5.74283152666242,6.44161049528105,4.318521543384,6.685686605,0.001825405,46164,244699084.073768
49330,36,43.108843537415,10.0197359206042,5,2011,16.9003656713775,18.9080844927168,8.20237852000675,9.060987279,0.002056908,46130,115719072.258809
49331,64,98.5078781512605,12.4619676114319,13,2011,31.1471460647255,34.2373330943565,11.2309520775246,8.795588416,0.00753003,56971,241089171.71714
49332,17,19.4390243902439,11.4124067584915,2,2011,14.8080752357819,19.1445441128573,10.3042307689543,6.494406194,0.027009223,43125,126109867.997785
49333,75,87.4858437146093,11.9530694519727,9,2011,31.2598598200324,32.9687657184066,10.3996806790556,8.304187981,0.003259912,62543,215621327.402675
49336,16,18.4545454545455,9.47428306850501,1,2011,11.5541011513459,13.8488558081628,8.04974717209881,5.255671645,0.004114286,40003,205046499.737702
49337,14,41.0967741935484,10.1470522803115,3,2011,11.3962736304103,19.8274263017323,8.95595009757493,9.142754409,0.003486806,45389,312028978.613819
49339,46,75.9803082191781,9.64625687712789,2,2011,16.206430836054,18.5707384092297,7.4522638401213,2.882802541,0.000858001,47321,79520056.9852683
49341,112,172.14887114266,11.6100454811604,36,2011,30.7738063568113,31.5168444999571,9.95750731254511,4.162916901,0.004972796,72510,224487782.998414
49342,41,44.9908256880734,9.53181361017091,5,2011,14.882603569698,15.7310876270737,7.17956259693125,6.080026016,0.00243309,41615,120503497.521494
49343,28,33.7520764119601,8.30432059870809,3,2011,10.1375691217772,11.2950928476771,5.77039339999891,6.385669503,0.004871887,52018,142891674.857283
49345,12,20.6086956521739,10.2806324110672,1,2011,10.4224323871341,16.6028090651256,9.14966277915539,7.390598612,0.003705351,52899,139124153.558809
49346,33,41.1252115059222,11.6849744289781,2,2011,21.9554410656532,24.5020380616673,10.2155343465691,6.989100202,0.004894851,38649,173469523.417528
49401,82,105.130245231608,10.7110401817201,12,2011,22.7818752311335,23.4807629419153,8.44020047230429,4.166599431,0.021824949,40081,67692486.2778534
49404,23,32.9441964285714,12.3417326907892,1,2011,19.2816834319801,26.51362236173,11.2632266775896,6.531996602,0.001307345,54683,162678963.495183
49405,19,26.906976744186,10.6298822442396,1,2011,15.0592148993478,17.5722070356268,9.36194610515719,13.23537883,0.001899937,33445,179704958.136036
49406,95,125.142185733833,9.48184933644777,16,2011,17.9484952388539,18.4255074520986,7.8364497733426,0,0.002242152,51786,5397194.61933819
49408,130,161.498244929797,6.21345881181704,26,2011,6.93691696942289,6.96928344655023,3.51838936499518,10.86660289,0.005140916,48344,277890573.70579
49411,83,98.974025974026,11.9740095679789,6,2011,32.2617626035213,35.2706729349527,10.4648393349458,6.493616905,0.005148005,12137,229749336.225703
49417,101,111.666397435574,5.03592239255067,24,2011,4.69244834562787,4.69951548427803,3.27912439928342,9.542351057,0.00339075,56269,141472704.510619
49418,49,53.1640543364681,9.54996988346959,12,2011,16.1129666306638,16.3938552953336,7.70012338653735,7.421421625,0.018743846,55840,50506067.8157351
49419,22,25.4385964912281,11.8783519964113,4,2011,17.8127941783546,22.7677769216216,10.6091192841645,5.773026851,0.000877083,56646,188415118.690597
49420,64,72.6377641215591,6.86862171674203,16,2011,8.05417231082404,8.24013754770003,4.01773687201802,7.314493894,0.001905799,36589,307746819.301963
49423,96,109.499156144518,4.86651935596791,28,2011,5.10301048209842,5.12181481229522,3.31522870483311,13.34249715,0.022246207,41051,204906440.072372
49424,100,101.88448899367,8.46971179346968,63,2011,13.7495812675554,13.7981939343013,6.45194240363112,6.993743592,0.018437808,58067,166653355.924028
49425,20,24.8319444444444,9.58422424356236,1,2011,12.0817765755757,14.5964880216278,7.58059405053152,11.58077366,0.003763441,45683,167936556.374738
49426,21,26.2397660818713,10.9240587061377,1,2011,14.8836369549466,19.2119020451063,9.15063631959053,5.585723643,0.004926401,66214,161966241.718644
49428,64,88.9690594059406,10.2020372714521,4,2011,19.351359122272,20.5254029723107,8.02664185978111,8.38500286,0.006753628,61725,44536643.6272324
49431,77,80.3736230110159,11.3834977341234,23,2011,26.0997997351699,26.5540457616423,9.93169315774356,10.55335973,0.004909984,40791,319425621.70222
49436,13,21.7096774193548,9.68929262967082,1,2011,10.4505918683666,15.0164074534828,8.3667618723173,18.94529137,0,38454,99595626.2943866
49437,74,81.4894957983193,11.3278446591683,7,2011,27.1955531768702,28.937560091908,9.69173130111638,4.431084352,0.002948196,45211,205512332.844375
49440,15,15.6665055192974,1.53091905674743,1,2011,1.23024434516629,1.23260578682129,1.13058099255366,16.51568783,0.25,19228,2231437.03586261
49441,84,88.4999454035888,4.89148930792426,42,2011,4.02537247185478,4.02763106658407,2.81736082896616,9.658485579,0.085385173,44273,93421379.3133149
49442,95,96.1249907739242,6.57746581024678,87,2011,8.0256342943047,8.02883457543638,5.05311429110948,11.13538788,0.206390124,30644,119294323.167476
49444,30,45.8035714285714,13.3790025512749,2,2011,24.7094467493834,37.7452292722104,12.3497475031097,12.09907982,0.342090256,30229,62856506.8721071
49445,129,149.040790642582,13.499259093672,24,2011,50.3818094258621,51.3151096769387,12.3545454636143,6.646911167,0.027087076,53899,185180768.120104
49448,16,75.29,7.72638315816777,1,2011,7.22412166369331,12.0375295452083,5.14250383336126,6.205601642,0.002038439,55395,87543853.9801659
49449,52,68.3057897695334,10.4504485026402,5,2011,19.5571025228976,20.7965781379969,8.37200386457088,3.825792523,0,46729,128186172.509026
49450,22,41.1829787234043,10.7811503414622,1,2011,14.0715290834348,22.5342303575646,8.71299264446905,5.143458268,0.033270411,41720,77403340.6120213
49451,41,53.7975270479134,1.56389340378049,2,2011,1.28105172559945,1.28850971926865,1.13606666317102,3.384460645,0.002247191,49240,217591603.32877
